count 1521
409 satan 0.0000040277
41 neptune 0.0000526301
41 normal 0.0001902650
41 satan 0.0000040277
41 teardrop 0.0000183861
410 satan 0.0000020138
410 smurf 0.0000040486
411 normal 0.0000020241
412 smurf 0.0000020243
413 smurf 0.0000020243
414 smurf 0.0000020243
415 portsweep 0.0000020192
417 smurf 0.0000040486
418 smurf 0.0000020243
419 satan 0.0000040277
42 neptune 0.0000647755
42 normal 0.0001315662
42 satan 0.0000040277
42 smurf 0.0000020243
42 teardrop 0.0000183861
420 satan 0.0000020138
420 smurf 0.0000020243
421 normal 0.0000020241
421 smurf 0.0000020243
422 smurf 0.0000020243
424 smurf 0.0000040486
425 portsweep 0.0000020192
427 smurf 0.0000060729
428 smurf 0.0000040486
429 satan 0.0000040277
429 smurf 0.0000020243
43 neptune 0.0000748967
43 normal 0.0001052530
43 satan 0.0000020138
43 smurf 0.0000020243
43 teardrop 0.0000183861
430 satan 0.0000020138
430 smurf 0.0000020243
431 normal 0.0000020241
431 smurf 0.0000020243
432 smurf 0.0001882588
433 smurf 0.0000040486
434 smurf 0.0002530361
435 portsweep 0.0000020192
435 smurf 0.0001518216
436 smurf 0.0005404851
437 smurf 0.0001740888
438 smurf 0.0003340076
439 satan 0.0000040277
439 smurf 0.0004109306
44 neptune 0.0000506059
44 normal 0.0001396626
44 satan 0.0000040277
44 teardrop 0.0000183861
440 satan 0.0000020138
440 smurf 0.0000850201
441 normal 0.0000020241
441 smurf 0.0005445336
442 smurf 0.0004655864
443 smurf 0.0005323879
444 smurf 0.0006599181
445 portsweep 0.0000020192
445 smurf 0.0009190270
446 smurf 0.0012287432
447 smurf 0.0011821846
448 smurf 0.0006983796
449 satan 0.0000040277
449 smurf 0.0019170013
45 neptune 0.0000688240
45 normal 0.0000890602
45 portsweep 0.0000020192
45 smurf 0.0000020243
45 teardrop 0.0000183861
450 satan 0.0000020138
450 smurf 0.0011396745
451 normal 0.0000020241
451 smurf 0.0016599167
452 smurf 0.0010040472
453 smurf 0.0013927106
454 smurf 0.0008785413
455 smurf 0.0004210520
456 smurf 0.0012753018
457 smurf 0.0011680145
458 smurf 0.0012125489
459 satan 0.0000040277
459 smurf 0.0005748980
46 neptune 0.0000809694
46 nmap 0.0000021645
46 normal 0.0001052530
46 satan 0.0000020138
46 smurf 0.0000020243
46 teardrop 0.0000183861
460 satan 0.0000020138
460 smurf 0.0005283393
461 normal 0.0000020241
461 smurf 0.0008016183
462 smurf 0.0004170035
463 smurf 0.0006882581
464 smurf 0.0004352221
465 smurf 0.0000566801
466 smurf 0.0003502019
467 smurf 0.0001983803
468 smurf 0.0001255059
469 satan 0.0000040277
469 smurf 0.0001599188
47 neptune 0.0000526301
47 normal 0.0000748915
47 portsweep 0.0000020192
47 smurf 0.0000020243
47 teardrop 0.0000183861
470 satan 0.0000020138
470 smurf 0.0000445343
471 normal 0.0000020241
471 smurf 0.0001599188
472 smurf 0.0002550604
473 smurf 0.0003178133
474 smurf 0.0002449389
475 smurf 0.0004534406
476 smurf 0.0008987841
477 smurf 0.0010080957
478 smurf 0.0015667994
479 satan 0.0000040277
479 smurf 0.0008360312
48 neptune 0.0000566786
48 normal 0.0000607229
48 portsweep 0.0000020192
48 smurf 0.0000020243
48 teardrop 0.0000183861
480 satan 0.0000020138
480 smurf 0.0016943296
481 normal 0.0000020241
481 smurf 0.0013421034
482 smurf 0.0014210506
483 smurf 0.0004817807
484 smurf 0.0006275295
485 smurf 0.0002530361
486 smurf 0.0005708494
487 smurf 0.0002591089
488 smurf 0.0000688258
489 satan 0.0000040277
489 smurf 0.0000748987
49 neptune 0.0000789452
49 normal 0.0000728675
49 satan 0.0000060415
49 smurf 0.0000020243
49 teardrop 0.0000183861
490 satan 0.0000020138
490 smurf 0.0001801617
491 normal 0.0000020241
491 smurf 0.0002570847
492 smurf 0.0000688258
493 smurf 0.0000991901
494 smurf 0.0000587044
495 smurf 0.0000668015
496 smurf 0.0000789473
497 smurf 0.0000910930
498 smurf 0.0000890687
499 satan 0.0000040277
499 smurf 0.0000728744
5 back 0.0006945075
5 neptune 0.0000931148
5 normal 0.0082340221
5 pod 0.0000075758
5 portsweep 0.0000020192
5 satan 0.0000020138
5 teardrop 0.0000183861
50 neptune 0.0000506059
50 normal 0.0000506024
50 smurf 0.0000060729
50 teardrop 0.0000183861
500 satan 0.0000020138
500 smurf 0.0000991901
501 normal 0.0000020241
501 smurf 0.0000890687
502 smurf 0.0000850201
503 smurf 0.0000809715
504 smurf 0.0003259105
505 smurf 0.0001599188
506 smurf 0.0003299590
507 smurf 0.0010951401
508 satan 0.0001027061
508 smurf 0.0027833968
509 satan 0.0004188798
509 smurf 0.0109250857
51 neptune 0.0000526301
51 normal 0.0000627470
51 satan 0.0000020138
51 smurf 0.0000020243
51 teardrop 0.0000183861
510 satan 0.0004229075
510 smurf 0.0534169280
511 normal 0.0000020241
511 satan 0.0015869100
511 smurf 0.4597280900
52 neptune 0.0000667998
52 normal 0.0000465542
52 smurf 0.0000020243
52 teardrop 0.0000183861
53 neptune 0.0000748967
53 normal 0.0000607229
53 satan 0.0000040277
53 smurf 0.0000020243
53 teardrop 0.0000183861
54 neptune 0.0000425089
54 normal 0.0000688193
54 satan 0.0000020138
54 smurf 0.0000020243
54 teardrop 0.0000183861
55 neptune 0.0000607270
55 normal 0.0000384578
55 portsweep 0.0000020192
55 smurf 0.0000040486
55 teardrop 0.0000183861
56 neptune 0.0000728725
56 normal 0.0000607229
56 satan 0.0000020138
56 smurf 0.0000020243
56 teardrop 0.0000183861
57 neptune 0.0000546543
57 normal 0.0000425060
57 portsweep 0.0000020192
57 smurf 0.0000020243
57 teardrop 0.0000183861
58 neptune 0.0000526301
58 normal 0.0000344096
58 portsweep 0.0000020192
58 teardrop 0.0000183861
59 neptune 0.0000647755
59 normal 0.0000445301
59 satan 0.0000060415
59 teardrop 0.0000183861
6 back 0.0001674989
6 neptune 0.0001012117
6 normal 0.0071976850
6 pod 0.0000075758
6 satan 0.0000120831
6 smurf 0.0000020243
6 teardrop 0.0000183861
60 neptune 0.0000627513
60 normal 0.0000384578
60 satan 0.0000020138
60 smurf 0.0000020243
60 teardrop 0.0000183861
61 neptune 0.0000627513
61 normal 0.0000546506
61 smurf 0.0000040486
61 teardrop 0.0000183861
62 neptune 0.0000627513
62 normal 0.0000283373
62 smurf 0.0000040486
62 teardrop 0.0000163432
63 neptune 0.0000829936
63 normal 0.0000465542
63 satan 0.0000020138
63 smurf 0.0000040486
63 teardrop 0.0000183861
64 neptune 0.0000303635
64 normal 0.0000607229
64 satan 0.0000020138
64 smurf 0.0000020243
64 teardrop 0.0000183861
65 neptune 0.0000607270
65 normal 0.0000303614
65 portsweep 0.0000020192
65 smurf 0.0000020243
65 teardrop 0.0000183861
66 neptune 0.0000769209
66 normal 0.0000465542
66 smurf 0.0000020243
66 teardrop 0.0000183861
67 neptune 0.0000748967
67 normal 0.0000303614
67 portsweep 0.0000020192
67 satan 0.0000020138
67 smurf 0.0000040486
67 teardrop 0.0000183861
68 neptune 0.0000728725
68 normal 0.0000263132
68 portsweep 0.0000020192
68 teardrop 0.0000183861
69 neptune 0.0000829936
69 normal 0.0000445301
69 satan 0.0000080554
69 smurf 0.0000020243
69 teardrop 0.0000183861
7 back 0.0000326827
7 neptune 0.0000769209
7 normal 0.0064285285
7 pod 0.0000075758
7 portsweep 0.0000020192
7 satan 0.0000161108
7 smurf 0.0000040486
7 teardrop 0.0000183861
70 neptune 0.0000647755
70 normal 0.0000283373
70 teardrop 0.0000183861
71 neptune 0.0000587028
71 normal 0.0000485783
71 smurf 0.0000040486
71 teardrop 0.0000163432
72 neptune 0.0000910906
72 normal 0.0000303614
72 smurf 0.0000020243
72 teardrop 0.0000183861
73 neptune 0.0000809694
73 normal 0.0000425060
73 smurf 0.0000040486
73 teardrop 0.0000183861
74 neptune 0.0000587028
74 normal 0.0000586988
74 satan 0.0000020138
74 smurf 0.0000020243
74 teardrop 0.0000183861
75 neptune 0.0000748967
75 normal 0.0000263132
75 portsweep 0.0000020192
75 smurf 0.0000020243
75 teardrop 0.0000183861
76 neptune 0.0000627513
76 normal 0.0000445301
76 smurf 0.0000020243
76 teardrop 0.0000183861
77 neptune 0.0001133572
77 normal 0.0000283373
77 portsweep 0.0000020192
77 satan 0.0000020138
77 smurf 0.0000020243
77 teardrop 0.0000183861
78 land 0.0000000000
78 neptune 0.0000829936
78 normal 0.0000222651
78 portsweep 0.0000020192
78 smurf 0.0000020243
78 teardrop 0.0000183861
79 neptune 0.0000910906
79 normal 0.0000384578
79 satan 0.0000060415
79 teardrop 0.0000183861
8 back 0.0000020427
8 neptune 0.0000910906
8 normal 0.0057868901
8 pod 0.0000075758
8 portsweep 0.0000020192
8 satan 0.0000020138
8 smurf 0.0000020243
8 teardrop 0.0000183861
80 neptune 0.0000991875
80 normal 0.0000263132
80 smurf 0.0000060729
80 teardrop 0.0000183861
81 neptune 0.0000991875
81 normal 0.0000222651
81 smurf 0.0000040486
81 teardrop 0.0000183861
82 neptune 0.0001032360
82 normal 0.0000141687
82 teardrop 0.0000183861
83 buffer_overflow 0.0000033333
83 neptune 0.0000748967
83 normal 0.0000080964
83 teardrop 0.0000183861
84 neptune 0.0000890663
84 normal 0.0000121446
84 satan 0.0000020138
84 teardrop 0.0000183861
85 neptune 0.0001072844
85 normal 0.0000121446
85 portsweep 0.0000020192
85 smurf 0.0000040486
85 teardrop 0.0000183861
86 neptune 0.0000850179
86 normal 0.0000141687
86 teardrop 0.0000163432
87 neptune 0.0001174056
87 normal 0.0000101205
87 portsweep 0.0000020192
87 smurf 0.0000040486
87 teardrop 0.0000163432
88 neptune 0.0001113329
88 normal 0.0000080964
88 portsweep 0.0000020192
88 smurf 0.0000020243
88 teardrop 0.0000163432
89 neptune 0.0001376480
89 normal 0.0000101205
89 satan 0.0000060415
89 smurf 0.0000020243
89 teardrop 0.0000163432
9 back 0.0000061280
9 neptune 0.0000991875
9 normal 0.0053051553
9 pod 0.0000075758
9 satan 0.0000080554
9 smurf 0.0000040486
9 teardrop 0.0000183861
90 neptune 0.0001133572
90 normal 0.0000121446
90 teardrop 0.0000163432
91 neptune 0.0001255026
91 normal 0.0000141687
91 smurf 0.0000020243
91 teardrop 0.0000163432
92 neptune 0.0001578903
92 normal 0.0000080964
92 teardrop 0.0000163432
93 neptune 0.0001416964
93 normal 0.0000040482
93 teardrop 0.0000163432
94 neptune 0.0002206416
94 normal 0.0000101205
94 satan 0.0000020138
94 teardrop 0.0000163432
95 neptune 0.0002287385
95 normal 0.0000121446
95 portsweep 0.0000020192
95 smurf 0.0000060729
95 teardrop 0.0000163432
96 neptune 0.0002469567
96 normal 0.0000121446
96 smurf 0.0000020243
96 teardrop 0.0000163432
97 neptune 0.0003238776
97 normal 0.0000080964
97 portsweep 0.0000020192
97 smurf 0.0000040486
97 teardrop 0.0000163432
98 neptune 0.0003056595
98 normal 0.0000080964
98 portsweep 0.0000020192
98 smurf 0.0000020243
98 teardrop 0.0000163432
99 neptune 0.0003927016
99 normal 0.0000060723
99 satan 0.0000060415
99 teardrop 0.0000163432




diff_srv_rate 215
0.00 back 0.0044795733
0.00 buffer_overflow 0.0000900000
0.00 ftp_write 0.0000000000
0.00 guess_passwd 0.0001000000
0.00 imap 0.0000000000
0.00 ipsweep 0.0025000000
0.00 land 0.0000000000
0.00 loadmodule 0.0000000000
0.00 multihop 0.0000000000
0.00 neptune 0.0002570778
0.00 nmap 0.0004956710
0.00 normal 0.1911373990
0.00 perl 0.0000000000
0.00 phf 0.0000000000
0.00 pod 0.0005000000
0.00 portsweep 0.0015507692
0.00 rootkit 0.0000000000
0.00 satan 0.0000563877
0.00 smurf 0.5684000000
0.00 spy 0.0000000000
0.00 teardrop 0.0015526047
0.00 warezclient 0.0020855882
0.00 warezmaster 0.0000000000
0.01 normal 0.0002064578
0.01 satan 0.0000060415
0.02 normal 0.0000728675
0.02 satan 0.0000060415
0.02 teardrop 0.0000429009
0.03 neptune 0.0000020242
0.03 normal 0.0000931084
0.03 satan 0.0000080554
0.03 teardrop 0.0000960163
0.04 neptune 0.0017388177
0.04 nmap 0.0000021645
0.04 normal 0.0000425060
0.04 satan 0.0000040277
0.04 teardrop 0.0001470889
0.05 neptune 0.0387823155
0.05 normal 0.0000323855
0.05 satan 0.0000140969
0.05 teardrop 0.0000735444
0.06 buffer_overflow 0.0000033333
0.06 neptune 0.1068188730
0.06 normal 0.0000222651
0.06 satan 0.0000080554
0.06 teardrop 0.0000531154
0.07 neptune 0.0582453335
0.07 normal 0.0000202410
0.07 satan 0.0000060415
0.07 teardrop 0.0000224719
0.08 buffer_overflow 0.0000033333
0.08 land 0.0000000000
0.08 neptune 0.0065666178
0.08 satan 0.0000100692
0.08 teardrop 0.0000061287
0.09 neptune 0.0007671850
0.09 normal 0.0000080964
0.09 satan 0.0000342354
0.09 teardrop 0.0000040858
0.10 neptune 0.0003987743
0.10 normal 0.0000080964
0.10 satan 0.0000140969
0.10 teardrop 0.0000020429
0.11 neptune 0.0003704350
0.11 normal 0.0000202410
0.11 satan 0.0000120831
0.12 neptune 0.0004311620
0.12 normal 0.0000060723
0.12 satan 0.0000241661
0.13 neptune 0.0002145689
0.13 normal 0.0000101205
0.13 satan 0.0000100692
0.14 neptune 0.0002813686
0.14 normal 0.0000101205
0.14 satan 0.0000080554
0.15 neptune 0.0001740842
0.15 normal 0.0000222651
0.15 satan 0.0000100692
0.16 neptune 0.0001234783
0.16 normal 0.0000020241
0.16 satan 0.0000020138
0.17 neptune 0.0001761084
0.17 normal 0.0000080964
0.17 satan 0.0000080554
0.18 neptune 0.0001194299
0.18 normal 0.0000161928
0.19 neptune 0.0001174056
0.19 normal 0.0000020241
0.19 satan 0.0000040277
0.20 neptune 0.0001052602
0.20 normal 0.0000242892
0.20 satan 0.0000100692
0.21 neptune 0.0000991875
0.21 satan 0.0000020138
0.22 neptune 0.0000647755
0.22 normal 0.0000425060
0.22 satan 0.0000020138
0.23 neptune 0.0000445332
0.23 normal 0.0000040482
0.23 satan 0.0000020138
0.24 neptune 0.0000465574
0.24 normal 0.0000020241
0.24 satan 0.0000040277
0.25 neptune 0.0001275268
0.25 normal 0.0000586988
0.25 satan 0.0000060415
0.26 neptune 0.0000222666
0.26 satan 0.0000020138
0.27 neptune 0.0000627513
0.27 satan 0.0000080554
0.28 neptune 0.0000141696
0.28 normal 0.0000020241
0.28 satan 0.0000040277
0.29 neptune 0.0000546543
0.29 normal 0.0001619277
0.29 satan 0.0000080554
0.30 neptune 0.0000222666
0.30 satan 0.0000040277
0.31 neptune 0.0000546543
0.31 normal 0.0000020241
0.31 satan 0.0000020138
0.32 neptune 0.0000060727
0.33 neptune 0.0000890663
0.33 normal 0.0001012048
0.33 satan 0.0000060415
0.35 neptune 0.0000080969
0.35 normal 0.0000020241
0.36 neptune 0.0000263151
0.36 portsweep 0.0000040385
0.36 satan 0.0000020138
0.37 portsweep 0.0000100962
0.38 neptune 0.0000344120
0.38 normal 0.0000161928
0.38 portsweep 0.0000040385
0.39 portsweep 0.0000060577
0.40 back 0.0000081707
0.40 neptune 0.0000667998
0.40 normal 0.0001659759
0.40 portsweep 0.0000040385
0.40 satan 0.0000040277
0.41 normal 0.0000020241
0.41 portsweep 0.0000080769
0.42 neptune 0.0000141696
0.42 normal 0.0000020241
0.42 portsweep 0.0000060577
0.42 satan 0.0000060415
0.43 neptune 0.0000283393
0.43 normal 0.0000141687
0.43 satan 0.0000060415
0.44 neptune 0.0000303635
0.44 normal 0.0000040482
0.45 neptune 0.0000040485
0.46 neptune 0.0000060727
0.47 portsweep 0.0000020192
0.47 satan 0.0000060415
0.50 back 0.0000061280
0.50 loadmodule 0.0000000000
0.50 neptune 0.0000951390
0.50 normal 0.0010565781
0.50 portsweep 0.0000262500
0.50 satan 0.0000080554
0.51 portsweep 0.0000040385
0.52 portsweep 0.0000444231
0.53 portsweep 0.0000323077
0.54 portsweep 0.0000141346
0.55 portsweep 0.0000080769
0.55 satan 0.0000020138
0.56 neptune 0.0000080969
0.56 normal 0.0000020241
0.56 portsweep 0.0000080769
0.57 neptune 0.0000182181
0.57 normal 0.0000080964
0.57 portsweep 0.0000060577
0.58 portsweep 0.0000060577
0.60 neptune 0.0000303635
0.60 normal 0.0005181685
0.60 portsweep 0.0000040385
0.62 neptune 0.0000121454
0.64 satan 0.0000020138
0.67 back 0.0000061280
0.67 loadmodule 0.0000000000
0.67 neptune 0.0000870421
0.67 normal 0.0012407708
0.67 satan 0.0000060415
0.67 warezclient 0.0000020588
0.69 satan 0.0000020138
0.70 satan 0.0000020138
0.71 neptune 0.0000040485
0.71 satan 0.0000020138
0.73 satan 0.0000020138
0.74 normal 0.0000020241
0.75 neptune 0.0000182181
0.75 normal 0.0001254939
0.78 normal 0.0000020241
0.80 neptune 0.0000161939
0.80 normal 0.0000141687
0.80 satan 0.0000020138
0.82 satan 0.0000020138
0.83 neptune 0.0000020242
0.86 neptune 0.0000020242
0.88 normal 0.0000020241
0.89 normal 0.0000060723
0.95 satan 0.0000342354
0.96 satan 0.0000644430
0.97 satan 0.0000040277
0.99 satan 0.0000161108
1.00 buffer_overflow 0.0000033333
1.00 land 0.0000000000
1.00 loadmodule 0.0000000000
1.00 neptune 0.0000890663
1.00 nmap 0.0000021645
1.00 normal 0.0015767707
1.00 portsweep 0.0003513462
1.00 satan 0.0027207048
1.00 warezclient 0.0000123529




dst_bytes 10841
0 back 0.0000020427
0 ftp_write 0.0000000000
0 imap 0.0000000000
0 ipsweep 0.0024859663
0 land 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.0287320412
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0031637508
0 smurf 0.5684000000
0 teardrop 0.0019959142
0 warezclient 0.0014679412
1 normal 0.0000060723
1 satan 0.0000040277
100 normal 0.0000566747
1000 normal 0.0000344096
10002 normal 0.0000020241
10003 normal 0.0000040482
10004 normal 0.0000040482
10005 normal 0.0000020241
10007 normal 0.0000020241
100077 normal 0.0000020241
10009 normal 0.0000080964
1001 normal 0.0000323855
10010 normal 0.0000020241
10012 normal 0.0000040482
10013 normal 0.0000020241
10015 normal 0.0000020241
10017 normal 0.0000020241
100196 normal 0.0000020241
1002 normal 0.0000242892
10025 normal 0.0000020241
10027 normal 0.0000040482
1003 normal 0.0000344096
10030 normal 0.0000020241
10033 normal 0.0000060723
100344 normal 0.0000020241
10036 imap 0.0000000000
10038 normal 0.0000060723
10039 normal 0.0000020241
1004 normal 0.0000060723
10041 normal 0.0000121446
10043 normal 0.0000020241
10044 normal 0.0000101205
10045 normal 0.0000020241
10047 normal 0.0000020241
1005 normal 0.0000182169
10053 normal 0.0000040482
10054 normal 0.0000060723
10055 normal 0.0000060723
10056 normal 0.0000020241
10058 normal 0.0000020241
10059 normal 0.0000020241
1006 normal 0.0000080964
10062 normal 0.0000020241
10063 normal 0.0000101205
10065 normal 0.0000040482
10066 normal 0.0000040482
10067 normal 0.0000020241
10068 normal 0.0000020241
10069 normal 0.0000040482
1007 normal 0.0000384578
10073 normal 0.0000020241
10074 normal 0.0000020241
10078 normal 0.0000020241
10079 normal 0.0000040482
1008 normal 0.0000121446
10080 normal 0.0000040482
10081 normal 0.0000020241
10082 normal 0.0000020241
10086 normal 0.0000020241
10087 normal 0.0000020241
1009 normal 0.0000040482
10091 normal 0.0000020241
10092 normal 0.0000060723
10093 normal 0.0000020241
10095 normal 0.0000020241
101 normal 0.0001012048
1010 normal 0.0000323855
10103 normal 0.0000020241
10104 normal 0.0000020241
10105 normal 0.0000020241
10106 normal 0.0000020241
10109 normal 0.0000020241
1011 normal 0.0000020241
10110 normal 0.0000020241
10111 normal 0.0000080964
10117 normal 0.0000040482
1012 normal 0.0000323855
10121 normal 0.0000101205
10122 normal 0.0000020241
10127 normal 0.0000020241
10128 normal 0.0000020241
1013 normal 0.0000182169
10131 normal 0.0000060723
10133 normal 0.0000020241
10134 normal 0.0000040482
101351 normal 0.0000020241
10138 normal 0.0000020241
10139 normal 0.0000020241
1014 normal 0.0000040482
10141 normal 0.0000020241
10142 normal 0.0000060723
10143 normal 0.0000020241
10144 normal 0.0000020241
10147 normal 0.0000020241
10148 normal 0.0000080964
101492 normal 0.0000020241
1014937 normal 0.0000020241
1015 normal 0.0000101205
10151 normal 0.0000020241
10152 normal 0.0000040482
1016 normal 0.0000242892
10161 normal 0.0000040482
10167 normal 0.0000020241
10169 normal 0.0000040482
1017 normal 0.0000283373
10172 normal 0.0000020241
10175 normal 0.0000020241
